tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time
632,2019-10-07 01:01:56.7330,2019-10-07 01:12:29.4490,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,2789,Subscriber,1959,2,225657,-71.11252575,42.3784254,225830,-71.08671745,42.3709188,3716.0,4349.0
443,2019-10-07 01:02:22.9890,2019-10-07 01:09:46.6800,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,335,Harvard St at Greene-Rose Heritage Park,42.36599432867437,-71.09522221614498,5414,Subscriber,1998,2,202854,-71.0965234522309,42.35858321065092,20732,-71.09520153837214,42.36829703456502,3742.0,4186.0
184,2019-10-07 01:02:42.8380,2019-10-07 01:05:47.4810,6,Cambridge St at Joy St,42.361211653079856,-71.06530619789737,190,Nashua Street at Red Auerbach Way,42.365673,-71.064263,4121,Subscriber,1986,1,250368,-71.06543862240505,42.35905395061512,186721,-71.06142209915025,42.36456415046884,3762.0,3947.0
226,2019-10-07 01:04:46.1120,2019-10-07 01:08:32.4540,331,Huntington Ave at Mass Art,42.33658555456115,-71.0988699646623,11,Longwood Ave at Binney St,42.338629,-71.1065,3113,Subscriber,1995,1,48149,-71.09940391420247,42.33738300468551,119660,-71.10829026138278,42.340084503230614,3886.0,4112.0
1989,2019-10-07 01:05:30.8880,2019-10-07 01:38:40.8370,61,Boylston St at Fairfield St,42.348762,-71.082383,401,High St at Cypress St,42.32538435700882,-71.12177595532556,2161,Customer,1983,1,248275,-71.08271488370234,42.349775350788946,258033,-71.1248213,42.3245006,3930.0,5920.0
830,2019-10-07 01:05:49.7100,2019-10-07 01:19:40.4260,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5,Northeastern University - North Parking Lot,42.341814,-71.090179,4847,Customer,1969,0,4364,-71.09573895777324,42.358719747752666,633,-71.088466306809,42.34347758367749,3949.0,4780.0
5337,2019-10-07 01:06:01.2850,2019-10-07 02:34:58.9770,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,5,Northeastern University - North Parking Lot,42.341814,-71.090179,3084,Customer,1969,0,201825,-71.09352709793748,42.36011991473893,154645,-71.08721927983962,42.340597963617064,3961.0,9298.0
239,2019-10-07 01:07:30.8690,2019-10-07 01:11:30.8360,13,Boston Medical Center - E Concord St at Harrison Ave,42.336399153724976,-71.07306711393903,412,Washington St at Peters Park,42.34303291130257,-71.06688730436872,4877,Subscriber,1990,1,1113,-71.0744636,42.33727505,251095,-71.07004053212489,42.34294074402563,4050.0,4290.0
1778,2019-10-07 01:07:42.1110,2019-10-07 01:37:20.9340,206,Government Center - Cambridge St at Court St,42.35980251599553,-71.05960782626425,23,Boston City Hall - 28 State St,42.35892,-71.057629,5496,Customer,1969,0,202807,-71.06175864035396,42.35810355293305,48997,-71.05670422885997,42.36116714035357,4062.0,5840.0
1787,2019-10-07 01:07:46.3510,2019-10-07 01:37:33.6730,206,Government Center - Cambridge St at Court St,42.35980251599553,-71.05960782626425,23,Boston City Hall - 28 State St,42.35892,-71.057629,4836,Customer,1969,0,259334,-71.06233613003572,42.35830428714148,256866,-71.05531292061329,42.35811381118998,4066.0,5853.0
1155,2019-10-07 01:08:41.5000,2019-10-07 01:27:56.9070,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,413,Kennedy-Longfellow School 158 Spring St,42.36955297756508,-71.08579014980933,9,Subscriber,1990,2,116881,-71.1000332,42.365644249999995,20650,-71.0823245288364,42.370069364807776,4121.0,5276.0
1484,2019-10-07 01:13:25.1040,2019-10-07 01:38:09.3620,374,Tremont St at Hamilton Pl,42.35668334969929,-71.06166645884514,282,Stony Brook T Stop,42.316966,-71.10437399999999,4393,Customer,1990,1,256824,-71.06049576528757,42.357502796400006,115948,-71.10706668551664,42.31695916738907,4405.0,5889.0
547,2019-10-07 01:14:18.1210,2019-10-07 01:23:26.0860,69,Coolidge Corner - Beacon St at Centre St,42.341598,-71.123338,193,Brookline Town Hall,42.33376472623494,-71.12046446660315,5561,Subscriber,1956,1,2308,-71.12516182517444,42.34037958337646,107,-71.12083862596316,42.335217273080296,4458.0,5006.0
