tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start_building,start_lon,start_lat,target_building,target_lon,target_lat,start_time,target_time,withinC,withinCend
335,2019-10-12 08:34:41.5530,2019-10-12 08:40:17.3190,179,MIT Vassar St,42.35560121327927,-71.10394477844237,67,MIT at Mass Ave / Amherst St,42.3581,-71.093198,4871,Subscriber,1997,1,258119,-71.10685399670066,42.356306275190036,259993,-71.09134591581899,42.357408050612506,30881.0,31217.0,True,True
366,2019-10-12 08:36:51.6550,2019-10-12 08:42:58.1120,179,MIT Vassar St,42.35560121327927,-71.10394477844237,107,Ames St at Main St,42.3625,-71.08821999999998,2758,Subscriber,1996,2,138435,-71.10703797752518,42.35517042095821,144549,-71.09159434630088,42.363361442589344,31011.0,31378.0,True,True
362,2019-10-12 08:37:15.4100,2019-10-12 08:43:17.7120,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,107,Ames St at Main St,42.3625,-71.08821999999998,2569,Customer,1971,1,225131,-71.0943707,42.3708505,259928,-71.08703295492134,42.364991215229246,31035.0,31397.0,True,True
160,2019-10-12 08:39:12.8120,2019-10-12 08:41:53.7650,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,75,Lafayette Square at Mass Ave / Main St / Columbia St,42.36346469304347,-71.10057324171065,2852,Subscriber,1989,2,32363,-71.10240258110784,42.36076028579212,4865,-71.0994072313691,42.364612693511155,31152.0,31313.0,True,True
337,2019-10-12 08:40:51.2980,2019-10-12 08:46:29.2020,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,139,Dana Park,42.361780439606044,-71.10809952020645,2311,Subscriber,1975,1,225067,-71.11221272721535,42.364944743764795,183028,-71.11081705000002,42.360262899999995,31251.0,31589.0,True,True
350,2019-10-12 08:41:19.9670,2019-10-12 08:47:10.9380,179,MIT Vassar St,42.35560121327927,-71.10394477844237,105,Lower Cambridgeport at Magazine St / Riverside Rd,42.35721850317653,-71.1138716340065,4869,Subscriber,1996,1,184530,-71.10736890744822,42.356225272252644,173207,-71.11284728841042,42.35823179737688,31279.0,31630.0,True,True
100,2019-10-12 08:44:18.3980,2019-10-12 08:45:59.1270,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,5751,Subscriber,1970,0,161771,-71.1046134376857,42.36311807002641,121821,-71.107057096475,42.36460653766597,31458.0,31559.0,True,True
563,2019-10-12 08:45:16.0580,2019-10-12 08:54:39.3970,89,Harvard Law School at Mass Ave / Jarvis St,42.379011,-71.119945,225,Cambridge Dept. of Public Works -147 Hampshire St.,42.37119727759414,-71.09759867191316,1570,Subscriber,1997,1,183449,-71.11732700278222,42.379238904420546,63840,-71.10047172374144,42.37056691501038,31516.0,32079.0,True,True
568,2019-10-12 08:46:22.7620,2019-10-12 08:55:51.6230,178,MIT Pacific St at Purrington St,42.359573201090434,-71.10129475593567,110,Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025,6076,Subscriber,1993,1,136389,-71.10080879310162,42.36061688767912,7622,-71.11255646755339,42.37499989439682,31582.0,32151.0,True,True
1156,2019-10-12 08:46:27.7160,2019-10-12 09:05:44.4860,177,University Park,42.36264779118595,-71.1000609397888,371,700 Huron Ave,42.38078817291429,-71.15412890911101,4059,Subscriber,1991,2,123400,-71.10206616616648,42.362462498959104,31673,-71.15255251899943,42.379107822932895,31587.0,32744.0,True,True
539,2019-10-12 08:47:23.9520,2019-10-12 08:56:23.4840,195,Child St at North St,42.37150494100319,-71.07249312120985,398,75 Binney St,42.36550728505653,-71.0801375997653,2873,Subscriber,1996,0,225857,-71.07009649999998,42.37040755,184096,-71.08108718343368,42.367990912725155,31643.0,32183.0,True,True
310,2019-10-12 08:48:53.4050,2019-10-12 08:54:04.2780,224,Fresh Pond Reservation,42.38267827521855,-71.143478951426,181,Huron Ave At Vassal Lane,42.381650612901176,-71.13426981498378,5432,Subscriber,1987,2,116254,-71.14155072021715,42.380443989695785,96317,-71.13542505,42.38200825,31733.0,32044.0,True,True
84,2019-10-12 08:48:58.6110,2019-10-12 08:50:23.1480,68,Central Square at Mass Ave / Essex St,42.36507,-71.1031,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.366426,-71.10549499999998,2375,Subscriber,1970,0,203687,-71.10452240592059,42.36742167407143,176821,-71.10643199549614,42.364228617475604,31738.0,31823.0,True,True
